type,price,timestamp
resistance,78935.3,2026-08-30 13:00:00
resistance,79387.8,2026-08-30 16:00:00
support,76916.6,2026-08-30 23:00:00
resistance,78855.1,2026-08-31 16:00:00
resistance,78999.0,2026-08-31 17:00:00
resistance,79200.0,2026-08-31 18:00:00
resistance,79238.9,2026-08-31 19:00:00
support,77720.6,2026-09-01 10:00:00
support,77712.7,2026-09-01 12:00:00
support,77400.9,2026-09-01 13:00:00
support,77270.0,2026-09-01 16:00:00
support,77180.0,2026-09-01 17:00:00
support,76385.0,2026-09-01 18:00:00
support,76204.5,2026-09-02 10:00:00
resistance,77875.9,2026-09-03 02:00:00
resistance,78149.9,2026-09-03 07:00:00
resistance,78756.9,2026-09-03 12:00:00
resistance,78952.0,2026-09-03 13:00:00
resistance,80544.3,2026-09-03 14:00:00
resistance,81338.4,2026-09-03 15:00:00
resistance,81770.0,2026-09-03 19:00:00
resistance,82279.9,2026-09-03 21:00:00
support,79135.0,2026-09-04 12:00:00
support,78910.3,2026-09-04 13:00:00
support,78610.6,2026-09-04 14:00:00
resistance,80178.0,2026-09-05 16:00:00
support,79119.6,2026-09-06 14:00:00
resistance,80549.7,2026-09-06 23:00:00
support,78920.0,2026-09-07 07:00:00
support,78619.6,2026-09-07 15:00:00
support,78511.8,2026-09-08 05:00:00
support,78217.8,2026-09-08 06:00:00
support,78123.2,2026-09-08 07:00:00
support,77574.3,2026-09-08 13:00:00
resistance,79199.0,2026-09-09 04:00:00
resistance,79377.2,2026-09-09 05:00:00
resistance,79744.4,2026-09-09 08:00:00
support,78028.0,2026-09-09 15:00:00
support,77865.6,2026-09-09 20:00:00
