type,price,timestamp
resistance,91450.0,2026-01-04 16:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
resistance,91450.0,2026-01-04 16:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
resistance,91450.0,2026-01-04 16:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
support,90980.0,2026-01-04 18:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91349.6,2026-01-04 20:00:00
resistance,91427.9,2026-01-04 21:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
support,90875.0,2026-01-04 19:00:00
resistance,91349.6,2026-01-04 20:00:00
resistance,91427.9,2026-01-04 21:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
resistance,91349.6,2026-01-04 20:00:00
resistance,91427.9,2026-01-04 21:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
resistance,94793.7,2026-01-05 20:00:00
support,92323.5,2026-01-06 16:00:00
support,91555.0,2026-01-06 17:00:00
support,91277.7,2026-01-06 18:00:00
support,91371.8,2026-01-07 14:00:00
support,91019.3,2026-01-07 15:00:00
support,90725.0,2026-01-07 18:00:00
support,90670.0,2026-01-07 19:00:00
support,90615.2,2026-01-08 03:00:00
support,89887.9,2026-01-08 06:00:00
support,89630.4,2026-01-08 07:00:00
support,89327.8,2026-01-08 14:00:00
resistance,91349.6,2026-01-04 20:00:00
resistance,91427.9,2026-01-04 21:00:00
resistance,91588.0,2026-01-04 23:00:00
resistance,92423.1,2026-01-05 00:00:00
resistance,93411.5,2026-01-05 01:00:00
resistance,93681.5,2026-01-05 14:00:00
resistance,94010.0,2026-01-05 15:00:00
resistance,94077.7,2026-01-05 16:00:00
resistance,94480.1,2026-01-05 17:00:00
resistance,94510.0,2026-01-05 18:00:00
