timestamp,time_almaty,open,high,low,close,volume
1766937600000,2025-12-28 21:00:00+05:00,87793.1,90368.0,86750.0,87632.6,8812510.38
1767024000000,2025-12-29 21:00:00+05:00,87632.5,89118.9,86766.3,88967.7,5696556.8
1767110400000,2025-12-30 21:00:00+05:00,88967.5,89355.0,87720.5,87900.0,5411752.14
1767196800000,2025-12-31 21:00:00+05:00,87900.0,88073.3,87162.3,87986.9,3297053.03
1767283200000,2026-01-01 21:00:00+05:00,87986.9,90148.5,87821.6,89370.0,6812028.63
1767369600000,2026-01-02 21:00:00+05:00,89369.9,90935.3,89159.8,89929.4,5320607.01
1767456000000,2026-01-03 21:00:00+05:00,89929.4,91806.0,89856.0,91294.0,3852210.53
1767542400000,2026-01-04 21:00:00+05:00,91294.0,93989.9,90811.1,93909.1,7270214.38
1767628800000,2026-01-05 21:00:00+05:00,93909.0,94778.8,93088.3,93605.0,7067975.39
1767715200000,2026-01-06 21:00:00+05:00,93605.0,93844.5,90900.5,91296.3,9434991.28
1767801600000,2026-01-07 21:00:00+05:00,91296.3,91744.0,89268.0,90732.3,7924038.4
1767888000000,2026-01-08 21:00:00+05:00,90732.2,91983.0,89650.4,91136.6,7067142.7
1767974400000,2026-01-09 21:00:00+05:00,91136.5,91737.1,90049.4,90611.6,2986647.21
1768060800000,2026-01-10 21:00:00+05:00,90611.5,91149.9,90342.1,90830.0,1735885.81
1768147200000,2026-01-11 21:00:00+05:00,90830.0,92495.0,90064.4,91626.0,7188676.71
1768233600000,2026-01-12 21:00:00+05:00,91626.0,93417.6,90882.0,93412.2,7877322.12
1768320000000,2026-01-13 21:00:00+05:00,93412.2,97059.0,93017.3,96695.3,10440163.64
1768406400000,2026-01-14 21:00:00+05:00,96695.3,97900.0,95380.6,96681.0,8294225.06
1768492800000,2026-01-15 21:00:00+05:00,96681.0,97031.7,94262.0,94549.8,5683980.73
1768579200000,2026-01-16 21:00:00+05:00,94549.8,95611.5,94461.9,95519.6,2735420.9
1768665600000,2026-01-17 21:00:00+05:00,95519.5,95519.6,94829.6,95067.9,1888222.84
1768752000000,2026-01-18 21:00:00+05:00,95068.0,95495.0,91816.7,93012.3,6016233.36
1768838400000,2026-01-19 21:00:00+05:00,93012.2,93367.0,89806.4,90638.0,7595100.72
1768924800000,2026-01-20 21:00:00+05:00,90638.0,90922.0,87716.1,90228.8,9318995.84
1769011200000,2026-01-21 21:00:00+05:00,90228.8,90428.5,87200.1,88956.0,8825797.08
